"entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"haas-c",2.3759422479232,2023-06-18,2023,8,1100,"villeneuve",0.661830205745358,2.02704686084425,2.27127363179952,0.36184268988475,0.3,0.3
"NA-c",0,2023-06-18,2023,8,1100,"villeneuve",0.661830205745358,0,0,0,0.3,0.3
"button-d",1.01961781908139e-07,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.51919438945373e-05,7.62895641569688e-06,2.86474946395768e-07,0.3,0.3
"vettel-d",0.721130028113685,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.3023532731764,0.8954970016325,0.204789398081711,0.3,0.3
"hamilton-d",-1.38814001499867,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-1.77473044819384,-1.50411714495722,0.454130180497169,0.3,0.3
"webber-d",-6.74535840929685e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-4.85493884843915e-08,-1.50369916339682e-08,5.38221268616154e-10,0.3,0.3
"alonso-d",-2.63180449609661,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-3.16483583635682,-2.79171389817468,0.382009877559187,0.3,0.3
"kobayashi-d",8.30212521189381e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.15877069238785e-07,7.05746084199612e-08,2.92032654141384e-09,0.3,0.3
"raikkonen-d",0.0421853666568953,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.156555922349162,-0.0174370200449218,0.0170238755829525,0.3,0.3
"perez-d",-0.911233561389836,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.89782284922244,-0.907210347739617,0.456730069305212,0.3,0.3
"ricciardo-d",0.0377781087864418,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.0762261961048404,0.00357681731905714,0.203107917540536,0.3,0.3
"resta-d",9.39204066196669e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.54870286791572e-08,5.30355145008483e-09,5.90944447359319e-10,0.3,0.3
"vergne-d",-2.97987614826686e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.22962923653277e-07,3.48029637921962e-08,3.4578692456685e-09,0.3,0.3
"rosberg-d",-2.57348461052936e-06,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-4.6408059251856e-05,-1.57238570029274e-05,8.20905035519639e-07,0.3,0.3
"glock-d",2.01906725844853e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.27778410795666e-09,1.7246699404784e-09,6.80627343846419e-11,0.3,0.3
"pic-d",1.69914348673468e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,4.44233800073104e-08,1.45164144429074e-08,6.44276893965928e-10,0.3,0.3
"bruno_senna-d",-7.79251776574746e-11,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-2.32773175664165e-09,-7.52867151352726e-10,4.67095177500688e-11,0.3,0.3
"hulkenberg-d",1.1303412024427,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.948304765425614,1.07573027133758,0.651475593324931,0.3,0.3
"michael_schumacher-d",9.82225078116168e-11,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,4.13676300366191e-09,1.3097846565667e-09,6.07335226535253e-11,0.3,0.3
"massa-d",-1.02428721156508e-05,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.000290487238503742,-9.43161820320781e-05,3.70890074647934e-06,0.3,0.3
"petrov-d",2.17420538545817e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.6859890818126e-09,1.85799110152585e-09,7.15182430534749e-11,0.3,0.3
"kovalainen-d",5.05542286076426e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.41958913155469e-08,4.61264699491756e-09,2.08178117444047e-10,0.3,0.3
"karthikeyan-d",7.12882927324363e-11,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.86289999444224e-09,6.08771803245377e-10,2.97887081432382e-11,0.3,0.3
"rosa-d",1.22141009741981e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,3.19195375594335e-09,1.04308483360239e-09,4.19511332045567e-11,0.3,0.3
"grosjean-d",0.00362648868910545,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00185489291919761,0.0030950099581331,0.00173159395445872,0.3,0.3
"maldonado-d",-3.49387226478364e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.16393512505327e-07,1.52472343166249e-07,2.26503843597843e-08,0.3,0.3
"ambrosio-d",7.22412785339406e-12,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.29298471329872e-10,7.38464308963376e-11,6.73739011661664e-12,0.3,0.3
"sutil-d",7.76304641212087e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.54217904523008e-07,5.1699503845387e-08,2.85225246590691e-09,0.3,0.3
"gutierrez-d",4.60330556203272e-07,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-6.07439423235017e-07,1.39999562371785e-07,2.51748796379194e-07,0.3,0.3
"bottas-d",0.632586848005564,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.973126353659691,0.734748699701802,0.441283419804498,0.3,0.3
"jules_bianchi-d",1.03384087345488e-08,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.70460946577662e-07,8.83751700874826e-08,3.82602543609553e-09,0.3,0.3
"chilton-d",9.5658745009644e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.50087979187133e-07,8.17225059068149e-08,3.3016999791548e-09,0.3,0.3
"garde-d",1.10663365303169e-09,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.89304246169154e-08,9.4537709421968e-09,3.0329764951977e-10,0.3,0.3
"kevin_magnussen-d",0.879801552515014,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.03238048390099,0.925575231930805,0.465015833304511,0.3,0.3
"kvyat-d",-0.00492203730675253,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00931900133439821,-0.000649725714407309,0.00413443272263948,0.3,0.3
"ericsson-d",3.1766243884237e-05,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-9.82092848594598e-06,1.92900921731821e-05,2.2381191699571e-05,0.3,0.3
"stevens-d",6.81594618639917e-08,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.78200681222351e-06,5.82313666971848e-07,2.27100805453447e-08,0.3,0.3
"nasr-d",8.20991919554577e-07,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.54796065584606e-05,5.21857631122638e-06,2.69579326457189e-07,0.3,0.3
"sainz-d",-0.885808688845054,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.728120968733853,-0.838502372811694,0.28158099352125,0.3,0.3
"max_verstappen-d",-2.97066348013046,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-2.90669286798595,-2.95147229648711,0.303226593973653,0.3,0.3
"merhi-d",5.74503056314913e-08,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.50256503287723e-06,4.90984723805214e-07,2.32760976034069e-08,0.3,0.3
"rossi-d",1.83517850296726e-08,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,4.79933822371842e-07,1.56826396232323e-07,9.03307578950195e-09,0.3,0.3
"jolyon_palmer-d",5.61206180224973e-06,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.000198674465472159,6.35307829032226e-05,3.0449047898397e-06,0.3,0.3
"wehrlein-d",3.76612367672146e-06,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.21277305427241e-05,1.82746057365223e-05,2.12413441167038e-06,0.3,0.3
"vandoorne-d",6.40806281988613e-05,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00341235355736521,0.00106856250694877,2.87782806198797e-05,0.3,0.3
"haryanto-d",4.02099629423542e-07,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.0508633671364e-05,3.43405984200567e-06,1.63771824594803e-07,0.3,0.3
"ocon-d",-0.632388148295542,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.711155627544628,-0.656018392070268,0.553676587669205,0.3,0.3
"giovinazzi-d",0.0682048635641034,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.142240634143266,0.00507121425189247,0.0296511149592941,0.3,0.3
"stroll-d",0.779702168821372,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.624392365266399,0.73310922775488,0.474091328878067,0.3,0.3
"gasly-d",0.198518909693635,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.0342132369108259,0.149227207858792,0.441326641821072,0.3,0.3
"brendon_hartley-d",1.7694906704891e-05,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00151155378855928,0.000465852571261206,1.58662878812798e-05,0.3,0.3
"leclerc-d",-1.17555770684982,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.919013553385254,-1.09859446081045,0.428127664378678,0.3,0.3
"sirotkin-d",5.15169641838145e-05,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00124645028706921,0.000409996961049433,1.83672166110368e-05,0.3,0.3
"norris-d",-0.555683819086937,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.531664412470302,-0.548477997101946,0.597128460390247,0.3,0.3
"albon-d",0.205776866453765,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.412011541216338,0.267647268882537,0.647705120444748,0.3,0.3
"russell-d",-0.916272461645902,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.561110787878188,-0.809723959515588,0.438430360825882,0.3,0.3
"kubica-d",0.00497759297329947,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.0165565778740843,0.00845128844353491,0.0034711155536891,0.3,0.3
"latifi-d",0.478939552206127,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.177567325901142,0.388527884314631,0.191499698567255,0.3,0.3
"aitken-d",0.000280124737981934,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00602301898147781,0.0020029930110307,0.000395353024360762,0.3,0.3
"pietro_fittipaldi-d",0.00036051751371924,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.00590844483472926,0.00202489571002224,0.000275096888354975,0.3,0.3
"tsunoda-d",0.567778955666619,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.342381090278254,0.500159596050109,0.313602232384594,0.3,0.3
"mick_schumacher-d",0.388552730633527,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.340558669483736,0.37415451228859,0.148024885978879,0.3,0.3
"mazepin-d",0.0413653367859471,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-0.0660829916935761,0.00913083824209013,0.0144683529120346,0.3,0.3
"zhou-d",0.888711421652321,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.853860746795037,0.878256219195136,0.438189341494818,0.3,0.3
"de_vries-d",1.93826365085259,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.22104300659183,2.02309745757436,0.483283655377548,0.3,0.3
"sargeant-d",1.67915822262736,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.05286068333206,1.79126896083877,0.51607556043484,0.3,0.3
"piastri-d",1.38848086528504,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.23215355254868,1.34158267146413,0.494799286161595,0.3,0.3
"lawson-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.0479503447428718,0.0143851034228615,0,0.3,0.3
"bearman-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"colapinto-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"doohan-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"antonelli-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"hadjar-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"bortoleto-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"arvid_lindblad-d",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"mclaren-c",0.874436690401029,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.59921080175105,0.791868923806035,0.390742327594908,0.3,0.3
"red_bull-c",-3.8652476914677,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-3.74373999062033,-3.82879538121349,0.220267037367558,0.3,0.3
"ferrari-c",-2.05678768488147,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-1.66464956126189,-1.9391462477956,0.30121853447627,0.3,0.3
"sauber-c",1.7572291547159,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,1.89717118226297,1.79921176298002,0.290478429724085,0.3,0.3
"alpine-c",0.51940626886881,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0.723109460686343,0.58051722641407,0.336127199988429,0.3,0.3
"toro_rosso-c",2.13523451431776,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.24639577664475,2.16858289301586,0.279689488629856,0.3,0.3
"aston_martin-c",-1.61399250698039,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-2.34570751249838,-1.83350700863579,0.246228241339837,0.3,0.3
"mercedes-c",-2.47757165774135,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,-2.45845682384144,-2.47183720757138,0.313469053886458,0.3,0.3
"manor-c",2.01429580953466e-06,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.09433934146649e-05,1.66930250910737e-05,5.33348459953567e-07,0.3,0.3
"williams-c",2.32982829038563,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.36640051747986,2.3407999585139,0.327048757516095,0.3,0.3
"caterham-c",1.78069886437951e-08,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,4.65329351566861e-07,1.52063697520715e-07,4.2889558261021e-09,0.3,0.3
"hrt-c",1.93431064868237e-10,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,5.05362294587264e-09,1.65148862916956e-09,5.34666130655002e-11,0.3,0.3
"haas-c",2.38416751896298,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,2.38046099038278,2.38305556038892,0.4068838971494,0.3,0.3
"NA-c",0,2023-07-02,2023,9,1101,"red_bull_ring",0.655139244360521,0,0,0,0.3,0.3
"button-d",7.6267445713376e-07,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,7.59137984456789e-07,0.3,0.3
"vettel-d",1.01253458165928,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.27700606698484,0.3,0.3
"hamilton-d",-1.30083349365833,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.280275229554363,0.3,0.3
"webber-d",-1.35011403347869e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,8.63915345570867e-10,0.3,0.3
"alonso-d",-2.42837176291663,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.414636192474644,0.3,0.3
"kobayashi-d",1.83275641698343e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,5.47256418216397e-09,0.3,0.3
"raikkonen-d",0.100607128063246,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.0395248184598331,0.3,0.3
"perez-d",-1.00593809607361,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.348081763756512,0.3,0.3
"ricciardo-d",0.337169725246441,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.296057247544997,0.3,0.3
"resta-d",1.66231453645141e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,8.46843353527386e-10,0.3,0.3
"vergne-d",-4.07937723098572e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,6.48297511125772e-09,0.3,0.3
"rosberg-d",-5.27014268131239e-06,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.75093289543274e-06,0.3,0.3
"glock-d",4.43346967109262e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.49721219896258e-10,0.3,0.3
"pic-d",3.73293891285823e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.2167066672667e-09,0.3,0.3
"bruno_senna-d",-1.43583815835138e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.22063680780977e-10,0.3,0.3
"hulkenberg-d",1.05437542339962,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.688933229346414,0.3,0.3
"michael_schumacher-d",2.33686061196195e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.1145009448078e-10,0.3,0.3
"massa-d",-2.00970752182772e-05,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,7.46008747200457e-06,0.3,0.3
"petrov-d",4.78974927325735e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.66986997268717e-10,0.3,0.3
"kovalainen-d",1.09907116649236e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,3.19409113794884e-10,0.3,0.3
"karthikeyan-d",1.55824965863713e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,6.29306524456733e-11,0.3,0.3
"rosa-d",2.67129536197326e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,6.88717510852449e-11,0.3,0.3
"grosjean-d",0.00828978092286528,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.00395749989238383,0.3,0.3
"maldonado-d",-9.26691566170824e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,5.14653533484553e-08,0.3,0.3
"ambrosio-d",1.54671263231264e-11,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.89371463785062e-11,0.3,0.3
"sutil-d",1.72638458505129e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,6.11907956365593e-09,0.3,0.3
"gutierrez-d",1.08517383732453e-06,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,4.92189436433237e-07,0.3,0.3
"bottas-d",0.125552230421012,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.282343639390142,0.3,0.3
"jules_bianchi-d",2.28999438968172e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,7.02890733060995e-09,0.3,0.3
"chilton-d",2.10377552647164e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,8.67550600906815e-09,0.3,0.3
"garde-d",2.42882363982819e-09,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,7.88290164014558e-10,0.3,0.3
"kevin_magnussen-d",0.627997506587548,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.407874305604158,0.3,0.3
"kvyat-d",-0.00851504507072711,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.0056712591025273,0.3,0.3
"ericsson-d",8.45488016651516e-05,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,5.43455257367289e-05,0.3,0.3
"stevens-d",1.49967445700349e-07,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,4.30614104367662e-08,0.3,0.3
"nasr-d",1.8865980118049e-06,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,6.9807625721587e-07,0.3,0.3
"sainz-d",-0.896906036835329,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.305268202976375,0.3,0.3
"max_verstappen-d",-2.81859736801657,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.226759462292851,0.3,0.3
"merhi-d",1.26943859983501e-07,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,4.36619706495428e-08,0.3,0.3
"rossi-d",4.05094822120341e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.70800637792503e-08,0.3,0.3
"jolyon_palmer-d",1.19503000326372e-05,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,5.41812418584619e-06,0.3,0.3
"wehrlein-d",9.07455589551556e-06,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,4.22570806781557e-06,0.3,0.3
"vandoorne-d",0.000181847930757983,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,7.52336132002175e-05,0.3,0.3
"haryanto-d",8.81242601258459e-07,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,3.66780880004697e-07,0.3,0.3
"ocon-d",-0.735997246977276,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.49018539137445,0.3,0.3
"giovinazzi-d",0.154884259847603,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.054734475200459,0.3,0.3
"stroll-d",1.00385711767316,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.438390473232741,0.3,0.3
"gasly-d",0.0121553081310836,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.312030100628853,0.3,0.3
"brendon_hartley-d",5.0761778629317e-05,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,2.94586690271917e-05,0.3,0.3
"leclerc-d",-1.08256771500917,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.392481244212727,0.3,0.3
"sirotkin-d",0.00011845726852808,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,4.13940594171221e-05,0.3,0.3
"norris-d",-0.816564017145644,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.517123919185486,0.3,0.3
"albon-d",0.11025084187424,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.394154357130983,0.3,0.3
"russell-d",-0.928505329999669,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.241410627575462,0.3,0.3
"kubica-d",0.0112101161641107,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.00827900154269833,0.3,0.3
"latifi-d",0.937321521583265,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.286832176596302,0.3,0.3
"aitken-d",0.000627974026380494,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.000731361561615116,0.3,0.3
"pietro_fittipaldi-d",0.00079273251347903,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.000635648814154735,0.3,0.3
"tsunoda-d",0.622987752031014,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.298962765975154,0.3,0.3
"mick_schumacher-d",0.732485195362633,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.260290313536741,0.3,0.3
"mazepin-d",0.0904829656854864,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.0276905656037817,0.3,0.3
"zhou-d",1.12365053162741,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.316093572004804,0.3,0.3
"de_vries-d",1.78487787854601,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.367948492363424,0.3,0.3
"sargeant-d",1.27630901195864,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.3941878448849,0.3,0.3
"piastri-d",0.89651295209537,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.655071096295145,0.3,0.3
"lawson-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"bearman-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"colapinto-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"doohan-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"antonelli-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"hadjar-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"bortoleto-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"mclaren-c",0.431222231203175,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.35267227925731,0.3,0.3
"red_bull-c",-3.79873039777764,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.183970144879433,0.3,0.3
"ferrari-c",-1.97012906402354,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.242096526935443,0.3,0.3
"sauber-c",1.70770861666031,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.220429636797727,0.3,0.3
"alpine-c",0.683639732809221,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.342965471849534,0.3,0.3
"toro_rosso-c",2.02313560406208,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.285235016240931,0.3,0.3
"aston_martin-c",-1.22445593194583,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.262750114121811,0.3,0.3
"mercedes-c",-2.5396071669409,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.162202015062968,0.3,0.3
"manor-c",4.46131117463688e-06,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.06731334857489e-06,0.3,0.3
"williams-c",2.27495667262033,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.266160740201599,0.3,0.3
"caterham-c",3.92552028831674e-08,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,9.88507404948248e-09,0.3,0.3
"hrt-c",4.22970389374252e-10,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,1.01721696931552e-10,0.3,0.3
"haas-c",2.39170618150383,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0.342834130887842,0.3,0.3
"NA-c",0,2023-07-09,2023,10,1081,"silverstone",0.621776705238534,NA,NA,0,0.3,0.3
"button-d",9.35089291318882e-07,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,7.67393375308292e-07,0.3,0.3
"vettel-d",0.885933689805725,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.285977483686798,0.3,0.3
"hamilton-d",-1.35068578776169,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.229014282385584,0.3,0.3
"webber-d",-1.1794979343475e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,9.5483812958873e-10,0.3,0.3
"alonso-d",-2.28184243654908,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.408464382953489,0.3,0.3
"kobayashi-d",1.6266039118776e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,8.01680657607083e-09,0.3,0.3
"raikkonen-d",0.0861863452401536,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.0448465272530655,0.3,0.3
"perez-d",-1.02140613755716,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.291937088986463,0.3,0.3
